"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Niederösterreich";2021-05-17;0,841729626882694;0,801624670967231;0,882799730480084
"Niederösterreich";2021-05-18;0,854283477275416;0,812842707894769;0,89674006659217
"Niederösterreich";2021-05-19;0,848689638147579;0,806376542583468;0,892069489552062
"Niederösterreich";2021-05-20;0,862669170811002;0,818995934679656;0,907460872953755
"Niederösterreich";2021-05-21;0,844174951508886;0,799996414543273;0,889524089779751
"Niederösterreich";2021-05-22;0,869821393845777;0,823934642948808;0,916934052191654
"Niederösterreich";2021-05-23;0,850174649092519;0,803801310721857;0,897830151968765
"Niederösterreich";2021-05-24;0,831574332802702;0,784700384513354;0,879788842562756
"Niederösterreich";2021-05-25;0,853103859067412;0,804462356712467;0,903152973280178
"Niederösterreich";2021-05-26;0,896397328897912;0,845287358732944;0,948986344663324
"Niederösterreich";2021-05-27;0,933678426761444;0,88041993476141;0,988478820793881
"Niederösterreich";2021-05-28;0,951524464744121;0,896966045509418;1,00767087003236
"Niederösterreich";2021-05-29;0,984990624467454;0,928925484675984;1,04267534502462
"Niederösterreich";2021-05-30;0,941557752162271;0,8864593219124;0,99829390563455
"Niederösterreich";2021-05-31;0,919148821096289;0,864412733891186;0,975541454318262
"Niederösterreich";2021-06-01;0,910860896290536;0,855866016934594;0,967543963241085
"Niederösterreich";2021-06-02;0,893598800518598;0,838464890967764;0,950463410449675
"Niederösterreich";2021-06-03;0,902493956384492;0,846271131091029;0,960499337868564
"Niederösterreich";2021-06-04;0,915576608327805;0,858064714552693;0,974927579371901
"Niederösterreich";2021-06-05;0,938496749647373;0,879421732530798;0,999464912380161
"Niederösterreich";2021-06-06;0,940603907234953;0,880765958634436;1,00238054142574
"Niederösterreich";2021-06-07;0,912291118675034;0,852803801311434;0,973755571286199
"Niederösterreich";2021-06-08;0,885631702931666;0,82639790550479;0,946886599095977
"Niederösterreich";2021-06-09;0,870195654998188;0,810638783155186;0,931833672084174
"Niederösterreich";2021-06-10;0,846620459504182;0,786831300293397;0,908567899800306
"Niederösterreich";2021-06-11;0,84111425760511;0,780248416680184;0,904233515173401
"Niederösterreich";2021-06-12;0,83642368285614;0,774280253136476;0,900931697919099
"Niederösterreich";2021-06-13;0,818258441748181;0,755258179735952;0,883746428943309
"Niederösterreich";2021-06-14;0,807040506025313;0,74279712125604;0,873910338556126
"Niederösterreich";2021-06-15;0,823515122073636;0,756711990292952;0,893103591570298
"Niederösterreich";2021-06-16;0,801948147971034;0,734108866173877;0,872742531801587
"Niederösterreich";2021-06-17;0,810345308848637;0,740104491627888;0,883724809129408
"Niederösterreich";2021-06-18;0,817801120799852;0,745073343530349;0,89386709900812
"Niederösterreich";2021-06-19;0,833102798322072;0,757486386340675;0,912265044776875
"Niederösterreich";2021-06-20;0,792693185428525;0,716904377813419;0,87223532607
"Niederösterreich";2021-06-21;0,736176181431896;0,661062182239607;0,815273769482618
"Niederösterreich";2021-06-22;0,696636393581067;0,621000443615664;0,776555895502622
"Niederösterreich";2021-06-23;0,712179304686223;0,632294919396106;0,796746843540581
"Niederösterreich";2021-06-24;0,760435560128819;0,67381498148973;0,852217880185563
"Niederösterreich";2021-06-25;0,811987278866716;0,71834833016584;0,911279702396746
"Niederösterreich";2021-06-26;0,846505766869853;0,747281820187574;0,951825157951464
"Niederösterreich";2021-06-27;0,874335873407717;0,770502347578852;0,984637343628627
"Niederösterreich";2021-06-28;0,909413644541913;0,801003589573945;1,0246040903902
"Niederösterreich";2021-06-29;0,89124711906341;0,782048284184668;1,00747840445844
"Niederösterreich";2021-06-30;0,901562243840596;0,78996952315678;1,02042011918064
"Niederösterreich";2021-07-01;0,883565534538182;0,771395694482921;1,0032385265017
"Niederösterreich";2021-07-02;0,881291195952574;0,767419515636498;1,00292508966475
"Niederösterreich";2021-07-03;0,914136810344714;0,796021146520095;1,04030398430323
"Niederösterreich";2021-07-04;0,879255323131439;0,761614841408302;1,00522069828963
"Niederösterreich";2021-07-05;0,909235992591109;0,787584229611173;1,03949650953193
"Niederösterreich";2021-07-06;0,996215455050537;0,866618745163559;1,13471072953865
"Niederösterreich";2021-07-07;0,996092784696763;0,865316023038489;1,13593806102175
"Niederösterreich";2021-07-08;1,01159137000283;0,879391343468686;1,15291333118507
"Niederösterreich";2021-07-09;1,06966456162362;0,933574179441945;1,21487933371695
"Niederösterreich";2021-07-10;1,07881913410782;0,94274261793138;1,22393530624592
"Niederösterreich";2021-07-11;1,04049073013804;0,908112051624055;1,18174494165728
"Niederösterreich";2021-07-12;1,12004189897021;0,983632225226651;1,26518026924583
"Niederösterreich";2021-07-13;1,17655573516036;1,03813390980486;1,32351450165024
"Niederösterreich";2021-07-14;1,25028944665588;1,11004582651189;1,39875472873235
"Niederösterreich";2021-07-15;1,28506649381139;1,1466297133445;1,43127883079857
"Niederösterreich";2021-07-16;1,32425551795045;1,18838061636344;1,46737904149241
"Niederösterreich";2021-07-17;1,33121429224487;1,20021223752365;1,46890400127908
"Niederösterreich";2021-07-18;1,27288061365358;1,15012982846101;1,40176570850668
"Niederösterreich";2021-07-19;1,20354284641432;1,08889133356566;1,32385061528467
"Niederösterreich";2021-07-20;1,15366632721299;1,04507160577726;1,26755164458506
"Niederösterreich";2021-07-21;1,15130345914211;1,04552140596699;1,26210984252298
"Niederösterreich";2021-07-22;1,11733166770246;1,01535646536173;1,22411646505291
"Niederösterreich";2021-07-23;1,14676118260335;1,04531112152125;1,25284233787348
"Niederösterreich";2021-07-24;1,17058174847405;1,0699170773826;1,2757074233268
"Niederösterreich";2021-07-25;1,15298587401255;1,05517167890147;1,25507365111058
"Niederösterreich";2021-07-26;1,15027005587921;1,05467719404884;1,24995047718693
"Niederösterreich";2021-07-27;1,13293315791495;1,04005081385935;1,22973126872534
"Niederösterreich";2021-07-28;1,15209507556117;1,06022937788407;1,24772310042357
"Niederösterreich";2021-07-29;1,14494238864607;1,05515016842528;1,23834896060724
"Niederösterreich";2021-07-30;1,19233045004554;1,10248604219786;1,28564396540789
"Niederösterreich";2021-07-31;1,20453499158183;1,11626107674677;1,29612025545281
"Niederösterreich";2021-08-01;1,15349522662373;1,06937985241404;1,24074974874882
"Niederösterreich";2021-08-02;1,12717665001515;1,04605943980818;1,21127987775354
"Niederösterreich";2021-08-03;1,13753258070616;1,05767232830604;1,22025803062432
"Niederösterreich";2021-08-04;1,13893586568864;1,06049823439081;1,22013218554299
"Niederösterreich";2021-08-05;1,13808924425231;1,06114589762202;1,21768739158296
"Niederösterreich";2021-08-06;1,14866795700617;1,07282283772951;1,22706676732109
"Niederösterreich";2021-08-07;1,13970626315002;1,06563952892513;1,21622615170469
"Niederösterreich";2021-08-08;1,10586890063638;1,03435980301055;1,17973422376138
"Niederösterreich";2021-08-09;1,10218864530158;1,03203368398408;1,1746178101508
"Niederösterreich";2021-08-10;1,10383894391306;1,03468150228097;1,17520192347148
"Niederösterreich";2021-08-11;1,12170678921809;1,05298127921234;1,19257413561885
"Niederösterreich";2021-08-12;1,15039853837918;1,08185922006278;1,22101314949852
"Niederösterreich";2021-08-13;1,20001929483066;1,13127235554218;1,2707654072181
"Niederösterreich";2021-08-14;1,2199045221228;1,15218397859329;1,28953161283215
"Niederösterreich";2021-08-15;1,23087197849268;1,16471274375846;1,29883300490888
